url
https://www.google.com/maps/place/Leopold+Cafe/data=!4m7!3m6!1s0x3be7d1c0fb6b23a9:0x1ccd311198f0c5a2!8m2!3d18.9227947!4d72.8316659!16s%2Fm%2F04zww53!19sChIJqSNr-8DR5zsRosXwmBExzRw?authuser=0&hl=en&rclk=1
"https://www.google.com/maps/place/Le+Cafe+%7C+Best+European+Cafe+in+Chembur,+Mumbai/data=!4m7!3m6!1s0x3be7c77779897883:0x9abb47495273443!8m2!3d19.0615942!4d72.899741!16s%2Fg%2F11h40ygmdy!19sChIJg3iJeXfH5zsRQzQnlXS0qwk?authuser=0&hl=en&rclk=1"
https://www.google.com/maps/place/Kala+Ghoda+Cafe/data=!4m7!3m6!1s0x3be7d1c30a9927b9:0x93f817f1a8e74b23!8m2!3d18.9284954!4d72.8322067!16s%2Fg%2F1td7516y!19sChIJuSeZCsPR5zsRI0vnqPEX-JM?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Zane%27s+Cafe/data=!4m7!3m6!1s0x3be7cfc99cc79ddf:0x48c8fab9dbf1dc4b!8m2!3d19.0012553!4d72.8293676!16s%2Fg%2F11t2y1vrw4!19sChIJ353HnMnP5zsRS9zx27n6yEg?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Bombay+Coffee+House+Fort/data=!4m7!3m6!1s0x3be7d113c4fbac23:0x213026c1252e5bff!8m2!3d18.9359545!4d72.8406353!16s%2Fg%2F11sqs_fnnr!19sChIJI6z7xBPR5zsR_1suJcEmMCE?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Ananda+Cafe/data=!4m7!3m6!1s0x3be7c9e47a416807:0x5ddc41cc4adc5551!8m2!3d19.1049269!4d72.8257235!16s%2Fg%2F11rtr2y6hf!19sChIJB2hBeuTJ5zsRUVXcSsxB3F0?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Cafe+Free+India/data=!4m7!3m6!1s0x3be7ceec7dbd4415:0x41bb809353b0e8e0!8m2!3d19.0056126!4d72.8310346!16s%2Fg%2F124t2f2wb!19sChIJFUS9fezO5zsR4OiwU5OAu0E?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Kaffeine:+Cafe+%26+Kitchen/data=!4m7!3m6!1s0x3be7b72a7e9cd297:0x4afb2a5405497377!8m2!3d19.2237371!4d72.851816!16s%2Fg%2F11g863j0xy!19sChIJl9Kcfiq35zsRd3NJBVQq-0o?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/145+Kala+Ghoda/data=!4m7!3m6!1s0x3be7d1c3a7aa86dd:0x58f2df81dbf51f00!8m2!3d18.9282771!4d72.831861!16s%2Fg%2F11cn8rt7vc!19sChIJ3Yaqp8PR5zsRAB_124Hf8lg?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Earth+Soul+Cafe/data=!4m7!3m6!1s0x3be7c3d32b2e30d7:0x605bee433928a2b8!8m2!3d19.006477!4d73.0330764!16s%2Fg%2F11tcztn663!19sChIJ1zAuK9PD5zsRuKIoOUPuW2A?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Third+Wave+Coffee/data=!4m7!3m6!1s0x3be7cf95733c5be5:0xde1d27303fc5713f!8m2!3d18.9553867!4d72.8137461!16s%2Fg%2F11sb9fmdq2!19sChIJ5Vs8c5XP5zsRP3HFPzAnHd4?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Third+Wave+Coffee/data=!4m7!3m6!1s0x3be7d18dbbf8066d:0x4413c2435933c906!8m2!3d18.9148661!4d72.8237114!16s%2Fg%2F11sb9fmplj!19sChIJbQb4u43R5zsRBskzWUPCE0Q?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Beat+House+Cafe/data=!4m7!3m6!1s0x3be7cfd89134e57d:0xd74c579e6a2f52be!8m2!3d18.9430169!4d72.8276477!16s%2Fg%2F11gxws_2x3!19sChIJfeU0kdjP5zsRvlIvap5XTNc?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Third+Wave+Coffee/data=!4m7!3m6!1s0x3be7cf9ffb748673:0x1b6ce93e4187501b!8m2!3d18.963473!4d72.8079259!16s%2Fg%2F11q41gr15k!19sChIJc4Z0-5_P5zsRG1CHQT7pbBs?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Friends+Bench+All+Day+Caf%C3%A8/data=!4m7!3m6!1s0x3be7c9b4370182c5:0x6b63e2ee13bf7a51!8m2!3d19.1016762!4d72.8470255!16s%2Fg%2F11c3188q0n!19sChIJxYIBN7TJ5zsRUXq_E-7iY2s?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Earth+Cafe+@+Waterfield/data=!4m7!3m6!1s0x3be7c9be9b3857c9:0x69f91c41e32b5181!8m2!3d19.0590714!4d72.834038!16s%2Fg%2F11fj7mg427!19sChIJyVc4m77J5zsRgVEr40Ec-Wk?authuser=0&hl=en&rclk=1
